ADDRESS,RD,INC_,TYPE_CODE,CALL_TYPE,LOC_CODE,CASE_NUMBER,TIME,DATE,DAY_FROM,DATE_FROM,TIME_FROM,DAY_TO,DATE_TO,TIME_TO,LOSS,DAMG,FID
6891 A,49,29510,9100,FRAUD,28,B6-085051,2004,2016/09/12 00:00:00+00,MON,2016/09/12 00:00:00+00,1900,,,,0,0,22775
6900 BLOCK OF KEARNEY AVE,4,42000,9443,VAND/VEH,1,B6-084910,1334,2016/09/12 00:00:00+00,SUN,2016/09/11 00:00:00+00,2230,MON,2016/09/12 00:00:00+00,1030,0,1000,22776
700 BLOCK OF S 19TH ST,68,5100,4152,ASLT NO WEAP,84,B6-084800,708,2016/09/12 00:00:00+00,MON,2016/09/12 00:00:00+00,700,,,,0,0,22777
6800 BLOCK OF WALKER AVE,42,25211,9510,MS PERS JUV,80,B6-085332,1843,2016/09/13 00:00:00+00,,2016/09/13 00:00:00+00,1800,,,,0,0,22778
2900 BLOCK OF N 51ST ST,9,61000,8200,PHONE/COMP,80,B6-086042,1956,2016/09/15 00:00:00+00,THU,2016/09/15 00:00:00+00,1941,THU,2016/09/15 00:00:00+00,1956,0,0,22779
700 BLOCK OF S 19TH ST,68,5100,4152,ASLT NO WEAP,84,B6-085348,1950,2016/09/13 00:00:00+00,TUE,2016/09/13 00:00:00+00,1900,TUE,2016/09/13 00:00:00+00,1950,0,0,22780
2900 BLOCK OF S 37TH ST,103,23400,6602,LFB $50-199,90,B6-085848,1141,2016/09/15 00:00:00+00,MON,2016/09/12 00:00:00+00,1318,MON,2016/09/12 00:00:00+00,1408,72,0,22781
7400 BLOCK OF S 28TH ST,175,23500,6301,LFA $200 +,80,B6-085350,1949,2016/09/13 00:00:00+00,MON,2016/09/12 00:00:00+00,1900,TUE,2016/09/13 00:00:00+00,650,450,0,22782
2900 BLOCK OF S 37TH ST,47,23400,6601,LFB $200 +,90,B6-085919,1513,2016/09/15 00:00:00+00,MON,2016/09/05 00:00:00+00,800,FRI,2016/09/09 00:00:00+00,1530,250,0,22783
7500 BLOCK OF BRUMMOND DR,175,23500,6302,LFA $50-199,80,B6-085291,1633,2016/09/13 00:00:00+00,MON,2016/09/12 00:00:00+00,2100,TUE,2016/09/13 00:00:00+00,730,590,0,22784
2900 BLOCK OF S 72ND ST,182,23600,6403,LAA $1-49,84,B6-086005,1833,2016/09/15 00:00:00+00,MON,2016/08/15 00:00:00+00,1,THU,2016/08/25 00:00:00+00,2359,3,0,22785
7500 BLOCK OF S 29TH ST,175,35222,0,SUSP PERS,1,B6-085224,1241,2016/09/13 00:00:00+00,TUE,2016/09/13 00:00:00+00,1,,,,0,0,22786
2900 BLOCK OF W PEACH ST,159,23500,6301,LFA $200 +,80,B6-085787,723,2016/09/15 00:00:00+00,WED,2016/09/14 00:00:00+00,2000,THU,2016/09/15 00:00:00+00,723,3204,0,22787
7600 BLOCK OF SAN MATEO LN,176,6000,5123,BURG RU NFE,80,B6-085174,815,2016/09/13 00:00:00+00,MON,2016/09/12 00:00:00+00,2000,TUE,2016/09/13 00:00:00+00,800,121,0,22788
300 BLOCK OF F ST,91,6000,5113,BURG RU FE,80,B6-085939,1552,2016/09/15 00:00:00+00,WED,2016/09/14 00:00:00+00,2030,THU,2016/09/15 00:00:00+00,1200,680,0,22789
7700 BLOCK OF S 28TH ST,175,6000,5123,BURG RU NFE,80,B6-085165,835,2016/09/13 00:00:00+00,MON,2016/09/12 00:00:00+00,2330,TUE,2016/09/13 00:00:00+00,700,1337,0,22790
300 BLOCK OF N 17TH ST,25,29300,9100,FRAUD,61,B6-085859,1226,2016/09/15 00:00:00+00,WED,2016/08/10 00:00:00+00,1200,WED,2016/08/24 00:00:00+00,1200,0,0,22791
7800 BLOCK OF S 25TH ST,174,23500,6304,LFA ATTEMPT,80,B6-085148,729,2016/09/13 00:00:00+00,TUE,2016/09/13 00:00:00+00,200,TUE,2016/09/13 00:00:00+00,700,0,0,22792
300 BLOCK OF N 36TH ST,31,25111,9500,MS PERS,99,B6-086079,2205,2016/09/15 00:00:00+00,,2016/09/15 00:00:00+00,1830,,,,0,0,22793
800 BLOCK OF N 27TH ST,27,5000,4131,ASLT ODW,24,B6-085119,32,2016/09/13 00:00:00+00,TUE,2016/09/13 00:00:00+00,15,TUE,2016/09/13 00:00:00+00,31,0,0,22794
300 BLOCK OF W CHARLESTON ST,146,23500,6303,LFA $1-49,84,B6-086021,1923,2016/09/15 00:00:00+00,THU,2016/09/15 00:00:00+00,1530,THU,2016/09/15 00:00:00+00,1915,6,75,22795
8000 BLOCK OF KATRINA LN,174,29500,9100,FRAUD,69,B6-085216,1226,2016/09/13 00:00:00+00,TUE,2016/08/30 00:00:00+00,2000,SUN,2016/09/11 00:00:00+00,1500,0,0,22796
8200 BLOCK OF KATRINA LN,174,23500,6303,LFA $1-49,80,B6-085175,902,2016/09/13 00:00:00+00,MON,2016/09/12 00:00:00+00,2300,TUE,2016/09/13 00:00:00+00,700,20,0,22797
8900 BLOCK OF ANDERMATT DR,200,23600,6403,LAA $1-49,22,B6-085229,1303,2016/09/13 00:00:00+00,TUE,2016/09/13 00:00:00+00,1000,TUE,2016/09/13 00:00:00+00,1030,21,0,22798
900 BLOCK OF S 8TH ST,87,25211,9510,MS PERS JUV,80,B6-085346,1932,2016/09/13 00:00:00+00,,2016/09/13 00:00:00+00,1815,,,,0,0,22799
9100 BLOCK OF ROUND HILL DR,186,29400,9100,FRAUD,99,B6-085186,944,2016/09/13 00:00:00+00,TUE,2016/09/13 00:00:00+00,900,,,,0,0,22800
100 BLOCK OF N 32ND ST,31,25211,9510,MS PERS JUV,84,B6-087118,122,2016/09/18 00:00:00+00,,2016/09/18 00:00:00+00,122,,,,0,0,22801
100 BLOCK OF NANCE AVE,134,9500,7500,CHILD A/N,1,B6-087361,1738,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1735,,,,0,0,22802
100 BLOCK OF Q ST,20,23400,6602,LFB $50-199,72,B6-087392,1843,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1805,SUN,2016/09/18 00:00:00+00,1825,91,0,22803
1100 BLOCK OF CHARLESTON ST,18,5000,4141,ASLT NO WEAP,80,B6-087153,232,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,220,SUN,2016/09/18 00:00:00+00,232,0,0,22804
1100 BLOCK OF CHARLESTON ST,18,5000,4151,ASLT NO WEAP,80,B6-087164,258,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,220,SUN,2016/09/18 00:00:00+00,232,0,0,22805
48TH & NEBR HWY,107,27111,8600,NARCOTICS,1,B6-087503,237,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,237,,,,0,0,22806
1100 BLOCK OF N 45TH ST,34,35333,0,SUSP VEH,80,B6-087261,1101,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,500,SUN,2016/09/18 00:00:00+00,600,0,0,22807
2900 BLOCK OF SUMMIT BLVD,500,23500,6303,LFA $1-49,1,B6-087222,909,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,900,SUN,2016/09/18 00:00:00+00,900,30,0,22808
1900 BLOCK OF YORKSHIRE CT,207,23500,6303,LFA $1-49,80,B6-087589,1037,2016/09/19 00:00:00+00,SUN,2016/09/18 00:00:00+00,2200,MON,2016/09/19 00:00:00+00,800,40,0,22809
300 BLOCK OF CANOPY ST,21,14900,0,LIC VIOL.,12,B6-086948,1939,2016/09/17 00:00:00+00,SAT,2016/09/17 00:00:00+00,1935,SAT,2016/09/17 00:00:00+00,1938,0,0,22810
1100 BLOCK OF N 97TH ST,191,42000,9400,VANDALISM,80,B6-087354,1547,2016/09/18 00:00:00+00,FRI,2016/09/16 00:00:00+00,2330,SAT,2016/09/17 00:00:00+00,1200,0,5,22811
1200 BLOCK OF BELMONT AVE,125,9000,7500,CHILD A/N,83,B6-087465,2016,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2010,SUN,2016/09/18 00:00:00+00,2016,0,0,22812
1200 BLOCK OF S 14TH ST,85,6000,5212,BURG NRN FE,28,B6-087190,424,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,415,SUN,2016/09/18 00:00:00+00,424,1531,500,22813
1200 BLOCK OF S 26TH ST,466,42000,9400,VANDALISM,80,B6-087231,939,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,2200,,,,0,10,22814
7300 BLOCK OF LEXINGTON AVE,43,23500,6302,LFA $50-199,80,B6-087391,1912,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,2100,SUN,2016/09/18 00:00:00+00,1000,61,0,22815
1300 BLOCK OF P ST,74,14900,0,LIC VIOL.,24,B6-087108,57,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,57,SUN,2016/09/18 00:00:00+00,57,0,0,22816
1300 BLOCK OF PEACH ST,94,25211,9510,MS PERS JUV,80,B6-087305,1327,2016/09/18 00:00:00+00,,2016/09/18 00:00:00+00,1315,,,,0,0,22817
1400 BLOCK OF N ST,86,23500,6301,LFA $200 +,1,B6-087254,1058,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,2200,SUN,2016/09/18 00:00:00+00,1058,270,0,22818
1400 BLOCK OF O ST,78,5000,4151,ASLT NO WEAP,3,B6-087138,156,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,150,SUN,2016/09/18 00:00:00+00,155,0,0,22819
1400 BLOCK OF O ST,78,14900,0,LIC VIOL.,12,B6-087126,135,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,133,SUN,2016/09/18 00:00:00+00,134,0,0,22820
1400 BLOCK OF S 17TH ST,97,42000,9400,VANDALISM,28,B6-087312,1354,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1345,SUN,2016/09/18 00:00:00+00,1354,0,25,22821
1400 BLOCK OF S 18TH ST,97,13000,0,DISTURBNCE,80,B6-087203,636,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,300,SUN,2016/09/18 00:00:00+00,630,0,0,22822
1400 BLOCK OF S 18TH ST,97,42000,9443,VAND/VEH,80,B6-087206,657,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,300,SUN,2016/09/18 00:00:00+00,630,0,100,22823
1500 BLOCK OF HILLTOP RD,131,5000,4152,ASLT NO WEAP,84,B6-087308,1358,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1355,,,,0,0,22824
1500 BLOCK OF HILLTOP RD,131,42000,9400,VANDALISM,84,B6-087316,1453,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1355,,,,0,200,22825
1500 BLOCK OF HILLTOP RD,131,9000,7500,CHILD A/N,84,B6-087317,1453,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1450,,,,0,0,22826
1500 BLOCK OF TRELAWNEY DR,164,42200,9400,VANDALISM,80,B6-087297,1252,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1245,SUN,2016/09/18 00:00:00+00,1250,0,25,22827
1700 BLOCK OF JEFFERSON AVE,598,23400,6602,LFB $50-199,80,B6-087475,2336,2016/09/18 00:00:00+00,FRI,2016/09/16 00:00:00+00,1900,SAT,2016/09/17 00:00:00+00,1500,95,0,22828
1700 BLOCK OF O ST,72,6000,5222,BURG NRN NFE,28,B6-087157,242,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,230,SUN,2016/09/18 00:00:00+00,240,297,200,22829
1700 BLOCK OF TRELAWNEY DR,164,5000,4131,ASLT ODW,80,B6-087303,1322,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1240,SUN,2016/09/18 00:00:00+00,1320,0,0,22830
17TH & M,69,8111,8800,WEAPONS,3,B6-087469,2312,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2312,,,,0,0,22831
1800 BLOCK OF BROOKHAVEN DR,49,39100,9621,PORNOGRAPHY,80,B6-087456,2201,2016/09/18 00:00:00+00,MON,2016/07/04 00:00:00+00,100,SUN,2016/09/18 00:00:00+00,2200,0,0,22832
1800 BLOCK OF H ST,68,6000,5112,BURG RN FE,80,B6-087471,2322,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2300,SUN,2016/09/18 00:00:00+00,2320,5100,0,22833
1800 BLOCK OF KNOX ST,127,12000,0,DISTURBNCE,84,B6-087421,2042,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2030,SUN,2016/09/18 00:00:00+00,2040,0,0,22834
1800 BLOCK OF MONTINI DR,129,27111,8600,NARCOTICS,80,B6-087379,1829,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1815,SUN,2016/09/18 00:00:00+00,1829,0,0,22835
1900 BLOCK OF NW 50TH ST,150,5000,4152,ASLT NO WEAP,80,B6-087244,1034,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1015,SUN,2016/09/18 00:00:00+00,1030,0,0,22836
1900 BLOCK OF S 23RD ST,97,40222,0,SP SERVICE,80,B6-087384,1846,2016/09/18 00:00:00+00,THU,2016/09/01 00:00:00+00,1,SUN,2016/09/18 00:00:00+00,1846,0,0,22837
1900 BLOCK OF SOUTH ST,97,25211,9510,MS PERS JUV,80,B6-087467,2307,2016/09/18 00:00:00+00,,2016/09/18 00:00:00+00,2030,,,,0,0,22838
200 BLOCK OF N 17TH ST,72,12000,0,DISTURBNCE,36,B6-087128,139,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,125,SUN,2016/09/18 00:00:00+00,135,0,0,22839
200 BLOCK OF S 26TH ST,466,25111,9500,MS PERS,83,B6-087259,1107,2016/09/18 00:00:00+00,,2016/09/16 00:00:00+00,600,,,,0,0,22840
200 BLOCK OF WEST O ST,20,5000,4151,ASLT NO WEAP,1,B6-087085,11,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,2300,SUN,2016/09/18 00:00:00+00,0,0,0,22841
2000 BLOCK OF F ST,68,61111,8200,PHONE/COMP,84,B6-087275,1130,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1100,SUN,2016/09/18 00:00:00+00,1130,0,0,22842
2300 BLOCK OF N 1ST ST,134,23300,6203,LSL $1-49,17,B6-087311,1408,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1327,,,,14,0,22843
2300 BLOCK OF N 1ST ST,134,23300,6203,LSL $1-49,17,B6-087313,1431,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,2005,,,,20,0,22844
2300 BLOCK OF N 44TH ST,11,56366,8440,ATT SUI-OD,84,B6-087287,1230,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1000,SUN,2016/09/18 00:00:00+00,1230,0,0,22845
2400 BLOCK OF C ST,466,42000,9443,VAND/VEH,1,B6-087253,1052,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,100,SUN,2016/09/18 00:00:00+00,300,0,250,22846
2500 BLOCK OF B ST,466,27111,8600,NARCOTICS,80,B6-087441,2138,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2138,,,,0,0,22847
2500 BLOCK OF JAMIE LN,174,24000,0,MISC OTHER,17,B6-087398,1859,2016/09/18 00:00:00+00,SAT,2016/09/03 00:00:00+00,1956,FRI,2016/09/09 00:00:00+00,1800,0,0,22848
2500 BLOCK OF N 76TH ST,42,23500,6302,LFA $50-199,1,B6-087234,951,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,2333,SAT,2016/09/17 00:00:00+00,930,52,0,22849
2600 BLOCK OF N 36TH ST,12,13000,0,DISTURBNCE,80,B6-087142,203,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,130,SUN,2016/09/18 00:00:00+00,200,0,0,22850
3700 BLOCK OF S 6TH ST,167,27222,8600,NARCOTICS,82,B6-086538,2233,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,2233,,,,0,0,22851
7100 BLOCK OF VAN DORN ST,207,42000,9400,VANDALISM,84,B6-086407,1643,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,1400,FRI,2016/09/16 00:00:00+00,1500,0,50,22852
2700 BLOCK OF KING LN,113,24166,0,PROP DAM,28,B6-087246,1037,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1030,SUN,2016/09/18 00:00:00+00,1035,0,15000,22853
2700 BLOCK OF PEAR ST,29,5000,4151,ASLT NO WEAP,1,B6-087272,1140,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1135,,,,0,0,22854
27TH & WILDCAT DR,117,39210,9611,PROSTITUTION,99,B6-087103,49,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,1328,SUN,2016/09/18 00:00:00+00,47,0,0,22855
2800 BLOCK OF S 31ST ST,500,23500,6301,LFA $200 +,1,B6-087217,835,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,2100,SUN,2016/09/18 00:00:00+00,830,1223,0,22856
2900 BLOCK OF J ST,63,42000,9400,VANDALISM,80,B6-087236,1005,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,30,SAT,2016/09/17 00:00:00+00,2330,0,10,22857
7300 BLOCK OF HUSKER CIR,117,51000,9211,EMBEZZLEMENT,86,B6-088836,1700,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,300,FRI,2016/09/16 00:00:00+00,1700,50,0,22858
300 BLOCK OF CANOPY ST,21,42000,9400,VANDALISM,12,B6-087279,1156,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,1655,SAT,2016/09/17 00:00:00+00,1705,0,50,22859
200 BLOCK OF LYNCREST DR,52,13000,0,DISTURBNCE,97,B6-087679,1530,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,1515,MON,2016/09/19 00:00:00+00,1530,0,0,22860
300 BLOCK OF CANOPY ST,21,14900,0,LIC VIOL.,12,B6-086979,2028,2016/09/17 00:00:00+00,SAT,2016/09/17 00:00:00+00,2028,,,,0,0,22861
300 BLOCK OF CANOPY ST,21,5000,4151,ASLT NO WEAP,12,B6-087101,46,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,30,SUN,2016/09/18 00:00:00+00,45,0,0,22862
3800 BLOCK OF W O ST,150,27111,8600,NARCOTICS,1,B6-086443,1821,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,1639,,,,0,0,22863
800 BLOCK OF CHARLESTON ST,19,5000,4151,ASLT NO WEAP,80,B6-087178,339,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,300,SUN,2016/09/18 00:00:00+00,307,0,0,22864
800 BLOCK OF S 12TH ST,86,42000,9400,VANDALISM,84,B6-086208,909,2016/09/16 00:00:00+00,THU,2016/09/15 00:00:00+00,1500,FRI,2016/09/16 00:00:00+00,845,0,200,22865
48TH & NEBR HWY,107,27111,8600,NARCOTICS,1,B6-087854,2356,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,2350,MON,2016/09/19 00:00:00+00,2356,0,0,22866
200 BLOCK OF N 48TH ST,35,23300,6203,LSL $1-49,31,B6-087825,2140,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,2100,MON,2016/09/19 00:00:00+00,2140,31,0,22867
4900 BLOCK OF MADISON AVE,9,5000,4152,ASLT NO WEAP,84,B6-087804,2026,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,2020,MON,2016/09/19 00:00:00+00,2026,0,0,22868
800 BLOCK OF S 21ST ST,65,42000,9443,VAND/VEH,80,B6-086183,743,2016/09/16 00:00:00+00,THU,2016/09/15 00:00:00+00,2230,FRI,2016/09/16 00:00:00+00,530,0,150,22869
800 BLOCK OF CHARLESTON ST,19,5000,4151,ASLT NO WEAP,80,B6-087179,339,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,300,SUN,2016/09/18 00:00:00+00,307,0,0,22870
4900 BLOCK OF MADISON AVE,9,42000,9400,VANDALISM,84,B6-087810,2100,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,2020,MON,2016/09/19 00:00:00+00,2026,0,100,22871
200 BLOCK OF NW 18TH ST,149,13000,0,DISTURBNCE,81,B6-087834,2219,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,2210,MON,2016/09/19 00:00:00+00,2219,0,0,22872
3900 BLOCK OF N 8TH ST,130,42000,9443,VAND/VEH,82,B6-086355,1443,2016/09/16 00:00:00+00,WED,2016/09/14 00:00:00+00,1500,FRI,2016/09/16 00:00:00+00,1430,0,500,22873
300 BLOCK OF CANOPY ST,21,23400,6601,LFB $200 +,12,B6-E00385,1531,2016/09/18 00:00:00+00,,2016/09/17 00:00:00+00,2100,,2016/09/17 00:00:00+00,1000,650,0,22874
8200 BLOCK OF S 33RD ST,175,9000,7500,CHILD A/N,84,B6-086524,2041,2016/09/16 00:00:00+00,THU,2016/09/01 00:00:00+00,0,FRI,2016/09/16 00:00:00+00,2041,0,0,22875
300 BLOCK OF CANOPY ST,21,5100,4152,ASLT NO WEAP,3,B6-086592,38,2016/09/17 00:00:00+00,SAT,2016/09/17 00:00:00+00,30,SAT,2016/09/17 00:00:00+00,38,0,0,22876
800 BLOCK OF CHARLESTON ST,19,5000,4151,ASLT NO WEAP,80,B6-087193,510,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,300,SUN,2016/09/18 00:00:00+00,307,0,0,22877
500 BLOCK OF S 18TH ST,68,42000,9400,VANDALISM,84,B6-087808,2049,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,2045,MON,2016/09/19 00:00:00+00,2049,0,50,22878
200 BLOCK OF S 16TH ST,79,23900,6903,LAR $1-49,3,B6-087686,1553,2016/09/19 00:00:00+00,SUN,2016/09/18 00:00:00+00,308,SUN,2016/09/18 00:00:00+00,314,5,0,22879
400 BLOCK OF I-80 MM 406,5,27222,8600,NARCOTICS,1,B6-086210,854,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,854,,,,0,0,22880
300 BLOCK OF N 33RD ST,31,9000,7500,CHILD A/N,83,B6-087444,2154,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2100,SUN,2016/09/18 00:00:00+00,2154,0,0,22881
8300 BLOCK OF S 33RD ST,175,13000,0,DISTURBNCE,84,B6-086315,1314,2016/09/16 00:00:00+00,THU,2016/09/15 00:00:00+00,1800,FRI,2016/09/16 00:00:00+00,1300,0,0,22882
3200 BLOCK OF N 45TH ST,11,5100,4152,ASLT NO WEAP,80,B6-086922,1851,2016/09/17 00:00:00+00,SAT,2016/09/17 00:00:00+00,1830,SAT,2016/09/17 00:00:00+00,1851,0,0,22883
800 BLOCK OF CHARLESTON ST RS S,19,5000,4151,ASLT NO WEAP,80,B6-087169,307,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,300,SUN,2016/09/18 00:00:00+00,307,0,0,22884
5300 BLOCK OF LEIGHTON AVE,9,5000,4152,ASLT NO WEAP,80,B6-087703,1617,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,1600,MON,2016/09/19 00:00:00+00,1615,0,0,22885
200 BLOCK OF S 25TH ST,70,9100,7500,CHILD A/N,88,B6-087704,1621,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,1453,MON,2016/09/19 00:00:00+00,1621,0,0,22886
400 BLOCK OF N 84TH ST,44,23300,6202,LSL $50-199,17,B6-086431,1746,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,1730,FRI,2016/09/16 00:00:00+00,1746,95,0,22887
300 BLOCK OF W O ST,152,23900,6903,LAR $1-49,24,B6-087284,1205,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1200,,,,9,0,22888
900 BLOCK OF A ST,86,5000,4152,ASLT NO WEAP,84,B6-086384,1619,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,1600,FRI,2016/09/16 00:00:00+00,1619,0,100,22889
33RD & HUNTINGTON,12,13000,0,DISTURBNCE,1,B6-087046,2253,2016/09/17 00:00:00+00,SAT,2016/09/17 00:00:00+00,2245,SAT,2016/09/17 00:00:00+00,2253,0,0,22890
800 BLOCK OF S 11TH ST,86,23300,6203,LSL $1-49,24,B6-087394,1903,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1845,SUN,2016/09/18 00:00:00+00,1850,2,0,22891
5600 BLOCK OF S 31ST ST,177,61000,8200,PHONE/COMP,84,B6-087729,1642,2016/09/19 00:00:00+00,TUE,2016/08/23 00:00:00+00,1738,SUN,2016/09/18 00:00:00+00,1830,0,0,22892
20TH & F ST,68,27111,8600,NARCOTICS,1,B6-087513,502,2016/09/19 00:00:00+00,MON,2016/09/19 00:00:00+00,412,MON,2016/09/19 00:00:00+00,415,0,0,22893
400 BLOCK OF NW 18TH ST,149,13000,0,DISTURBNCE,83,B6-086479,1957,2016/09/16 00:00:00+00,FRI,2016/09/16 00:00:00+00,1940,FRI,2016/09/16 00:00:00+00,1957,0,0,22894
3000 BLOCK OF GEORGIAN CT,500,23500,6301,LFA $200 +,80,B6-087214,814,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,130,SUN,2016/09/18 00:00:00+00,800,507,0,22895
3100 BLOCK OF NORTH HILL RD,116,12000,0,DISTURBNCE,84,B6-087450,2107,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2040,SUN,2016/09/18 00:00:00+00,2050,0,0,22896
3100 BLOCK OF S 72ND ST,182,23500,6302,LFA $50-199,84,B6-087119,120,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,110,SUN,2016/09/18 00:00:00+00,120,60,0,22897
3400 BLOCK OF N 27TH ST,113,23300,6202,LSL $50-199,17,B6-087378,1815,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1800,SUN,2016/09/18 00:00:00+00,1815,51,0,22898
3400 BLOCK OF N 85TH ST,193,23300,6203,LSL $1-49,17,B6-087406,2001,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1935,SUN,2016/09/18 00:00:00+00,2001,42,0,22899
3400 BLOCK OF N 85TH ST,193,23300,6202,LSL $50-199,28,B6-087439,2130,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2100,SUN,2016/09/18 00:00:00+00,2130,91,0,22900
3400 BLOCK OF PORTIA ST,127,12000,0,DISTURBNCE,82,B6-087452,2208,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,2130,SUN,2016/09/18 00:00:00+00,2207,0,0,22901
3500 BLOCK OF S 37TH ST,103,23500,6301,LFA $200 +,80,B6-087376,1750,2016/09/18 00:00:00+00,SAT,2016/09/17 00:00:00+00,1030,SUN,2016/09/18 00:00:00+00,1430,410,0,22902
3600 BLOCK OF N 63RD ST,6,29300,9100,FRAUD,25,B6-087405,1949,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,1,SUN,2016/09/18 00:00:00+00,1949,0,0,22903
3700 BLOCK OF BERLENE AVE,108,23500,6301,LFA $200 +,80,B6-087239,1019,2016/09/18 00:00:00+00,SUN,2016/09/18 00:00:00+00,400,SUN,2016/09/18 00:00:00+00,1015,235,0,22904
3700 BLOCK OF N 56TH ST,10,25211,9510,MS PERS JUV,82,B6-087388,1843,2016/09/18 00:00:00+00,,2016/09/18 00:00:00+00,1800,,,,0,0,22905
